Duration,TargetShape,Type,acc,accuracy,average_response_time,avg_rt,background,bidi,block_size,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_difficult_practice_resp,correct_difficult_resp,correct_easy_practice_resp,correct_easy_resp,correct_number_input_1,count_Ethics,count_Goodbye,count_Goodbye_Contacts,count_Instructions,count_OpeningWelcome,count_Pop_tunes,count_break,count_difficult_practice,count_difficult_practice_loop,count_difficult_practice_resp,count_difficult_resp,count_difficult_task,count_difficult_task_loop,count_easy_practice,count_easy_practice_loop,count_easy_practice_resp,count_easy_resp,count_easy_task,count_easy_task_loop,count_experiment,count_experimentbegins,count_fixation,count_get_participant_num_1,count_get_sub_num_1,count_init_1,count_instructions_difficult,count_mindwanderingprobe,count_new_logger_3,count_new_sketchpad_5_1,count_number_input_1,count_osweb,count_practice_instruction,count_process_input_1,count_show_input_1,count_stimuli,cr,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fname,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,multichar_response,opensesame_codename,opensesame_version,penwidth,psychopy_waitblanking,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_Instructions,response_OpeningWelcome,response_Pop_tunes,response_break,response_difficult_practice_resp,response_difficult_resp,response_easy_practice_resp,response_easy_resp,response_experimentbegins,response_instructions_difficult,response_mindwanderingprobe,response_new_sketchpad_5_1,response_number_input_1,response_practice_instruction,response_time,response_time_Instructions,response_time_OpeningWelcome,response_time_Pop_tunes,response_time_break,response_time_difficult_practice_resp,response_time_difficult_resp,response_time_easy_practice_resp,response_time_easy_resp,response_time_experimentbegins,response_time_instructions_difficult,response_time_mindwanderingprobe,response_time_new_sketchpad_5_1,response_time_number_input_1,response_time_practice_instruction,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,time_Instructions,time_OpeningWelcome,time_Pop_tunes,time_break,time_difficult_practice_loop,time_difficult_practice_resp,time_difficult_resp,time_difficult_task_loop,time_easy_practice_loop,time_easy_practice_resp,time_easy_resp,time_easy_task_loop,time_experimentbegins,time_fixation,time_get_sub_num_1,time_init_1,time_instructions_difficult,time_mindwanderingprobe,time_new_logger_3,time_new_sketchpad_5_1,time_number_input_1,time_practice_instruction,time_process_input_1,time_show_input_1,time_stimuli,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
3000,,Stimuli,83,83,2143,2143,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,89,89,0,0,0,97,6,0,0,0,0,89,0,6,0,0,6,6,97,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide8.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,34645,20874,449,,,,3016,3016,5711,,11270,,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,,54,,,54,54,136095,388168,54,139113,387655,54,46,,61732,391184,,5339,73014,6200,5339,388168,New experiment,87,224996,105,yes,1024
infinite,,Target,83,83,2130,2130,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,90,90,0,0,0,98,6,0,0,0,0,90,0,6,0,0,6,6,98,m,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide5.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,m,space,space,None,,,,None,m,space,,space,,enter,space,780,34645,20874,449,,,,3016,780,5711,,11270,,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,,54,,,54,54,136095,391702,54,139113,391188,54,46,,61732,392485,,5339,73014,6200,5339,391702,New experiment,88,225776,106,yes,1024
3000,,Stimuli,83,83,2138,2138,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,91,91,0,0,0,99,6,0,0,0,0,91,0,6,0,0,6,6,99,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3014,34645,20874,449,,,,3016,3014,5711,,11270,,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,,54,,,54,54,136095,393003,54,139113,392488,54,46,,61732,396018,,5339,73014,6200,5339,393002,New experiment,89,228790,107,yes,1024
3000,,Stimuli,83,83,2146,2146,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,,,1,1,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,92,92,0,0,0,100,6,0,0,0,0,92,0,6,0,0,6,6,100,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,,,,None,None,space,,space,,enter,space,3016,34645,20874,449,,,,3016,3016,5711,,11270,,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,,54,,,54,54,136095,396535,54,139113,396020,54,46,,61732,399551,,5339,73014,6200,5339,396535,New experiment,90,231806,108,yes,1024
infinite,,Probe,83,83,2146,2146,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,,,1,0,,0,0,0,0,0,0,0,,0,,,,0,7,0,7,93,93,0,0,0,101,6,0,0,0,0,93,0,6,0,0,6,6,101,y;n,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,wandering.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,y,space,space,None,,,,None,y,space,,space,,enter,space,2135,34645,20874,449,,,,3016,2135,5711,,11270,,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,,54,,,54,54,136095,400068,54,139113,399555,54,46,,61732,402218,,5339,73014,6200,5339,400068,New experiment,90,233941,109,yes,1024
3000,Target,Stimuli,83,83,2165,2165,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,93,93,0,0,0,110,6,0,0,0,0,94,0,6,0,0,6,6,110,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3016,34645,20874,449,227013,776,3016,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,668990,54,54,136095,400068,54,139113,668476,54,46,629243,61732,672007,666724,5339,73014,6200,5339,668990,New experiment,98,255450,118,yes,1024
infinite,Target,Target,83,83,2154,2154,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,1,1,0,7,0,7,93,93,0,0,0,111,6,0,0,0,0,95,0,6,0,0,6,6,111,m,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,None,y,space,space,space,space,enter,space,899,34645,20874,449,227013,776,899,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,672524,54,54,136095,400068,54,139113,672010,54,46,629243,61732,673423,666724,5339,73014,6200,5339,672524,New experiment,99,256349,119,yes,1024
3000,Target,Stimuli,83,83,2161,2161,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,2,2,0,7,0,7,93,93,0,0,0,112,6,0,0,0,0,96,0,6,0,0,6,6,112,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3017,34645,20874,449,227013,776,3017,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,673940,54,54,136095,400068,54,139113,673426,54,46,629243,61732,676957,666724,5339,73014,6200,5339,673940,New experiment,100,259366,120,yes,1024
infinite,Target,Target,83,83,2152,2152,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,3,3,0,7,0,7,93,93,0,0,0,113,6,0,0,0,0,97,0,6,0,0,6,6,113,m,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,None,y,space,space,space,space,enter,space,1034,34645,20874,449,227013,776,1034,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,677474,54,54,136095,400068,54,139113,676959,54,46,629243,61732,678523,666724,5339,73014,6200,5339,677474,New experiment,101,260400,121,yes,1024
3000,Target,Stimuli,84,84,2159,2159,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,4,4,0,7,0,7,93,93,0,0,0,114,6,0,0,0,0,98,0,6,0,0,6,6,114,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide7.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3017,34645,20874,449,227013,776,3017,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,679040,54,54,136095,400068,54,139113,678525,54,46,629243,61732,682057,666724,5339,73014,6200,5339,679040,New experiment,102,263417,122,yes,1024
3000,Target,Stimuli,84,84,2166,2166,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,5,5,0,7,0,7,93,93,0,0,0,115,6,0,0,0,0,99,0,6,0,0,6,6,115,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3015,34645,20874,449,227013,776,3015,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,682574,54,54,136095,400068,54,139113,682059,54,46,629243,61732,685589,666724,5339,73014,6200,5339,682574,New experiment,103,266432,123,yes,1024
3000,Target,Stimuli,84,84,2173,2173,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,6,6,0,7,0,7,93,93,0,0,0,116,6,0,0,0,0,100,0,6,0,0,6,6,116,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide8.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3015,34645,20874,449,227013,776,3015,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,686107,54,54,136095,400068,54,139113,685592,54,46,629243,61732,689123,666724,5339,73014,6200,5339,686107,New experiment,104,269447,124,yes,1024
infinite,Target,Target,84,84,2162,2162,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,7,7,0,7,0,7,93,93,0,0,0,117,6,0,0,0,0,101,0,6,0,0,6,6,117,m,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,None,y,space,space,space,space,enter,space,840,34645,20874,449,227013,776,840,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,689640,54,54,136095,400068,54,139113,689126,54,46,629243,61732,690489,666724,5339,73014,6200,5339,689640,New experiment,105,270287,125,yes,1024
infinite,Target,Probe,83,83,2167,2167,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,1,0,,0,0,0,0,0,0,0,7,0,7,8,8,0,7,0,7,93,93,0,0,0,118,6,0,0,0,0,102,0,6,0,0,6,6,118,y;n,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,wandering.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,n,space,space,None,space,m,n,None,y,space,space,space,space,enter,space,2757,34645,20874,449,227013,776,2757,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,691007,54,54,136095,400068,54,139113,690492,54,46,629243,61732,693772,666724,5339,73014,6200,5339,691007,New experiment,105,273044,126,yes,1024
3000,Target,Stimuli,83,83,2174,2174,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,9,9,0,7,0,7,93,93,0,0,0,119,6,0,0,0,0,103,0,6,0,0,6,6,119,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3016,34645,20874,449,227013,776,3016,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,694290,54,54,136095,400068,54,139113,693775,54,46,629243,61732,697306,666724,5339,73014,6200,5339,694290,New experiment,106,276060,127,yes,1024
3000,Target,Stimuli,84,84,2180,2180,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,10,10,0,7,0,7,93,93,0,0,0,120,6,0,0,0,0,104,0,6,0,0,6,6,120,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3016,34645,20874,449,227013,776,3016,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,697823,54,54,136095,400068,54,139113,697309,54,46,629243,61732,700839,666724,5339,73014,6200,5339,697823,New experiment,107,279076,128,yes,1024
3000,Target,Stimuli,84,84,2187,2187,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,11,11,0,7,0,7,93,93,0,0,0,121,6,0,0,0,0,105,0,6,0,0,6,6,121,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3016,34645,20874,449,227013,776,3016,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,701356,54,54,136095,400068,54,139113,700841,54,46,629243,61732,704373,666724,5339,73014,6200,5339,701356,New experiment,108,282092,129,yes,1024
3000,Target,Stimuli,83,83,2177,2177,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,0,1,0,1,0,,0,0,0,0,0,0,0,7,0,7,12,12,0,7,0,7,93,93,0,0,0,122,6,0,0,0,0,106,0,6,0,0,6,6,122,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide19.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,m,m,None,y,space,space,space,space,enter,space,866,34645,20874,449,227013,776,866,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,704889,54,54,136095,400068,54,139113,704375,54,46,629243,61732,705756,666724,5339,73014,6200,5339,704889,New experiment,108,282958,130,yes,1024
3000,Target,Stimuli,83,83,2183,2183,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,13,13,0,7,0,7,93,93,0,0,0,123,6,0,0,0,0,107,0,6,0,0,6,6,123,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3015,34645,20874,449,227013,776,3015,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,706273,54,54,136095,400068,54,139113,705758,54,46,629243,61732,709288,666724,5339,73014,6200,5339,706273,New experiment,109,285973,131,yes,1024
infinite,Target,Target,83,83,2175,2175,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,14,14,0,7,0,7,93,93,0,0,0,124,6,0,0,0,0,108,0,6,0,0,6,6,124,z,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,m,z,None,y,space,space,space,space,enter,space,1171,34645,20874,449,227013,776,1171,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,709806,54,54,136095,400068,54,139113,709291,54,46,629243,61732,710989,666724,5339,73014,6200,5339,709806,New experiment,110,287144,132,yes,1024
3000,Target,Stimuli,83,83,2182,2182,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36",psycho,psycho,psycho,0,uniform,1,1,1,1,0,,0,0,0,0,0,0,0,7,0,7,15,15,0,7,0,7,93,93,0,0,0,125,6,0,0,0,0,109,0,6,0,0,6,6,125,None,10/02/2022,10/02/2022,16:32:55,Thu Mar 10 2022 16:32:55 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,19111,3.6.1,psycho,psycho,jb1402,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,m,None,None,y,space,space,space,space,enter,space,3016,34645,20874,449,227013,776,3016,3016,2135,5711,14818,11270,1748,859,42086,2,psycho,1150,2240,30,1260,30,0,25,2240,1.64693E+12,1024,2,48000,-16,experiment,16575,odd,MacIntel,27084,6204,115114,402220,54,665941,711506,54,54,136095,400068,54,139113,710991,54,46,629243,61732,714522,666724,5339,73014,6200,5339,711505,New experiment,111,290160,133,yes,1024
